"lab","subid","test","trial_type","stimulus","trial_num","looking_time","total_trial_time","trial_error","trial_error_type","notes"
"infantll-madison","mb2_017",2,"IDS","IDS6Retest",12,"2.68","4.691","noerror","",NA
"infantll-madison","mb2_017",2,"IDS","IDS7Retest",13,"2.552","4.557","noerror","",NA
"infantll-madison","mb2_017",2,"ADS","ADS7Retest",14,"2.13","4.139","noerror","",NA
"infantll-madison","mb2_017",2,"ADS","ADS8Retest",15,"2.888","4.895","noerror","",NA
"infantll-madison","mb2_017",2,"IDS","IDS8Retest",16,"2.046","4.059","noerror","",NA
"infantll-madison","mb2_018",1,"training","training",-2,"18","18","noerror","",NA
"infantll-madison","mb2_018",1,"training","training",-1,"16.888","18","noerror","",NA
"infantll-madison","mb2_018",1,"ADS","ADS1",1,"15.911","17.917","noerror","",NA
"infantll-madison","mb2_018",1,"IDS","IDS1",2,"8.312","10.325","noerror","",NA
"infantll-madison","mb2_018",1,"ADS","ADS2",3,"7.902","9.906","noerror","",NA
"infantll-madison","mb2_018",1,"IDS","IDS2",4,"8.433","12.194","noerror","",NA
"infantll-madison","mb2_018",1,"IDS","IDS3",5,"15.654","18","noerror","",NA
"infantll-madison","mb2_018",1,"ADS","ADS3",6,"4.991","7.003","noerror","",NA
"infantll-madison","mb2_018",1,"ADS","ADS4",7,"4.455","6.463","noerror","",NA
"infantll-madison","mb2_018",1,"IDS","IDS4",8,"8.184","11.588","noerror","",NA
"infantll-madison","mb2_018",1,"IDS","IDS5",9,"5.182","8.413","noerror","",NA
"infantll-madison","mb2_018",1,"ADS","ADS5",10,"6.431","8.433","noerror","",NA
"infantll-madison","mb2_018",1,"IDS","IDS6",11,"4.584","6.597","noerror","",NA
"infantll-madison","mb2_018",1,"ADS","ADS6",12,"4.47","6.479","noerror","",NA
"infantll-madison","mb2_018",1,"ADS","ADS7",13,"10.511","13.677","noerror","",NA
"infantll-madison","mb2_018",1,"IDS","IDS7",14,"5.783","9.699","noerror","",NA
"infantll-madison","mb2_018",1,"IDS","IDS8",15,"6.381","8.387","noerror","",NA
"infantll-madison","mb2_018",1,"ADS","ADS8",16,"11.286","13.29","noerror","",NA
"infantll-madison","mb2_018",2,"training","training",-2,"16.601","18","noerror","",NA
"infantll-madison","mb2_018",2,"training","training",-1,"10.625","14.109","noerror","",NA
"infantll-madison","mb2_018",2,"ADS","ADS1Retest",1,"8.879","11.885","noerror","",NA
"infantll-madison","mb2_018",2,"IDS","IDS1Retest",2,"14.382","18","noerror","",NA
"infantll-madison","mb2_018",2,"ADS","ADS2Retest",3,"9.319","14.302","noerror","",NA
"infantll-madison","mb2_018",2,"IDS","IDS2Retest",4,"10.495","12.508","noerror","",NA
"infantll-madison","mb2_018",2,"IDS","IDS3Retest",5,"10.319","13.797","noerror","",NA
"infantll-madison","mb2_018",2,"ADS","ADS3Retest",6,"13.518","16.051","noerror","",NA
"infantll-madison","mb2_018",2,"ADS","ADS4Retest",7,"3.8","5.807","noerror","",NA
"infantll-madison","mb2_018",2,"IDS","IDS4Retest",8,"18","18","noerror","",NA
"infantll-madison","mb2_018",2,"IDS","IDS5Retest",9,"2.118","4.127","noerror","",NA
"infantll-madison","mb2_018",2,"ADS","ADS5Retest",10,"1.488","3.5","noerror","",NA
"infantll-madison","mb2_018",2,"IDS","IDS6Retest",11,"1.752","3.756","noerror","",NA
"infantll-madison","mb2_018",2,"ADS","ADS6Retest",12,"1.544","3.556","noerror","",NA
"infantll-madison","mb2_018",2,"ADS","ADS7Retest",13,"4.063","6.076","noerror","",NA
"infantll-madison","mb2_018",2,"IDS","IDS7Retest",14,"5.432","7.436","noerror","",NA
"infantll-madison","mb2_018",2,"IDS","IDS8Retest",15,"2.112","4.116","noerror","",NA
"infantll-madison","mb2_018",2,"ADS","ADS8Retest",16,"6.991","8.999","noerror","","distracted and didn't look at the light for a long time/looking around"
"infantll-madison","mb2_019",1,"training","training",-2,"18","18","noerror","",NA
"infantll-madison","mb2_019",1,"training","training",-1,"6.552","8.565","noerror","",NA
"infantll-madison","mb2_019",1,"IDS","IDS5",1,"5.551","8.436","noerror","",NA
"infantll-madison","mb2_019",1,"ADS","ADS5",2,"9.629","13.44","noerror","",NA
"infantll-madison","mb2_019",1,"ADS","ADS7",3,"11.672","16.37","noerror","",NA
"infantll-madison","mb2_019",1,"IDS","IDS7",4,"4.608","6.619","noerror","",NA
"infantll-madison","mb2_019",1,"ADS","ADS1",5,"4.904","6.914","noerror","",NA
"infantll-madison","mb2_019",1,"IDS","IDS1",6,"3.989","5.991","noerror","",NA
"infantll-madison","mb2_019",1,"ADS","ADS3",7,"4.608","6.612","noerror","",NA
"infantll-madison","mb2_019",1,"IDS","IDS3",8,"4.281","6.286","noerror","",NA
"infantll-madison","mb2_019",1,"ADS","ADS2",9,"2.696","4.705","noerror","",NA
"infantll-madison","mb2_019",1,"IDS","IDS2",10,"1.976","3.987","noerror","",NA
"infantll-madison","mb2_019",1,"IDS","IDS4",11,"12.263","16.177","noerror","",NA
"infantll-madison","mb2_019",1,"ADS","ADS4",12,"1.527","3.53","noerror","",NA
"infantll-madison","mb2_019",1,"IDS","IDS6",13,"4.216","6.227","noerror","",NA
"infantll-madison","mb2_019",1,"ADS","ADS6",14,"3.087","5.091","noerror","",NA
"infantll-madison","mb2_019",1,"IDS","IDS8",15,"5.271","8.694","noerror","",NA
"infantll-madison","mb2_019",1,"ADS","ADS8",16,"1.696","3.707","noerror","",NA
"infantll-madison","mb2_019",2,"training","training",-2,"18","18","noerror","",NA
"infantll-madison","mb2_019",2,"training","training",-1,"1.417","3.43","noerror","",NA
"infantll-madison","mb2_019",2,"IDS","IDS5Retest",1,"2.086","4.088","noerror","",NA
"infantll-madison","mb2_019",2,"ADS","ADS5Retest",2,"11.294","14.144","noerror","",NA
"infantll-madison","mb2_019",2,"ADS","ADS7Retest",3,"5.567","7.578","noerror","",NA
"infantll-madison","mb2_019",2,"IDS","IDS7Retest",4,"5.279","9.108","noerror","",NA
"infantll-madison","mb2_019",2,"ADS","ADS1Retest",5,"1.184","3.194","noerror","",NA
"infantll-madison","mb2_019",2,"IDS","IDS1Retest",6,"2.847","4.853","noerror","",NA
"infantll-madison","mb2_019",2,"ADS","ADS3Retest",7,"12.224","14.236","noerror","",NA
"infantll-madison","mb2_019",2,"IDS","IDS3Retest",8,"12.576","14.584","noerror","",NA
"infantll-madison","mb2_019",2,"ADS","ADS2Retest",9,"3.574","6.441","noerror","",NA
"infantll-madison","mb2_019",2,"IDS","IDS2Retest",10,"4.312","6.313","noerror","",NA
"infantll-madison","mb2_019",2,"IDS","IDS4Retest",11,"1.905","3.912","noerror","",NA
"infantll-madison","mb2_019",2,"ADS","ADS4Retest",12,"2.703","4.714","noerror","",NA
"infantll-madison","mb2_019",2,"IDS","IDS6Retest",13,"11.289","13.298","noerror","",NA
"infantll-madison","mb2_019",2,"ADS","ADS6Retest",14,"1.656","3.661","noerror","",NA
"infantll-madison","mb2_019",2,"IDS","IDS8Retest",15,"1.288","3.292","noerror","",NA
"infantll-madison","mb2_019",2,"ADS","ADS8Retest",16,"5.207","7.213","noerror","",NA
"infantll-madison","mb2_020",1,"training","training",-2,"16.072","18","noerror","",NA
"infantll-madison","mb2_020",1,"training","training",-1,"6.783","8.792","noerror","",NA
"infantll-madison","mb2_020",1,"ADS","ADS5",1,"12.424","17.57","noerror","",NA
"infantll-madison","mb2_020",1,"IDS","IDS5",2,"6.406","8.408","noerror","","trial ended perhaps a tad too slowly"
"infantll-madison","mb2_020",1,"IDS","IDS7",3,"8.608","10.614","noerror","",NA
"infantll-madison","mb2_020",1,"ADS","ADS7",4,"6.399","8.408","noerror","",NA
"infantll-madison","mb2_020",1,"IDS","IDS1",5,"3.272","5.273","noerror","",NA
"infantll-madison","mb2_020",1,"ADS","ADS1",6,"2.943","4.949","noerror","",NA
"infantll-madison","mb2_020",1,"IDS","IDS3",7,"7.582","12.221","noerror","",NA
"infantll-madison","mb2_020",1,"ADS","ADS3",8,"6.389","10.322","noerror","",NA
"infantll-madison","mb2_020",1,"IDS","IDS2",9,"3.76","5.765","noerror","",NA
"infantll-madison","mb2_020",1,"ADS","ADS2",10,"10.361","18","noerror","",NA
"infantll-madison","mb2_020",1,"ADS","ADS4",11,"4.351","6.355","noerror","",NA
"infantll-madison","mb2_020",1,"IDS","IDS4",12,"13.447","15.455","noerror","",NA
"infantll-madison","mb2_020",1,"ADS","ADS6",13,"12.242","14.249","noerror","",NA
"infantll-madison","mb2_020",1,"IDS","IDS6",14,"4.014","6.023","noerror","",NA
"infantll-madison","mb2_020",1,"ADS","ADS8",15,"3.575","5.584","noerror","",NA
"infantll-madison","mb2_020",1,"IDS","IDS8",16,"5.728","9.358","noerror","",NA
"infantll-madison","mb2_020",2,"training","training",-2,"16.263","18","noerror","",NA
"infantll-madison","mb2_020",2,"training","training",-1,"2.775","4.777","noerror","",NA
"infantll-madison","mb2_020",2,"ADS","ADS5Retest",1,"13.703","17.864","noerror","",NA
"infantll-madison","mb2_020",2,"IDS","IDS5Retest",2,"13.375","18","noerror","",NA
"infantll-madison","mb2_020",2,"IDS","IDS7Retest",3,"14.051","18","noerror","",NA
"infantll-madison","mb2_020",2,"ADS","ADS7Retest",4,"16.174","18","noerror","",NA
"infantll-madison","mb2_020",2,"IDS","IDS1Retest",5,"5.72","8.279","noerror","",NA
"infantll-madison","mb2_020",2,"ADS","ADS1Retest",6,"7.933","12.101","noerror","",NA
"infantll-madison","mb2_020",2,"IDS","IDS3Retest",7,"14.209","18","noerror","",NA
"infantll-madison","mb2_020",2,"ADS","ADS3Retest",8,"6.527","8.538","noerror","",NA
"infantll-madison","mb2_020",2,"IDS","IDS2Retest",9,"13.909","18","error","experimenter error","coding error - looks away for more than 3 secs but stimulus still going"
"infantll-madison","mb2_020",2,"ADS","ADS2Retest",10,"13.775","18","noerror","",NA
"infantll-madison","mb2_020",2,"ADS","ADS4Retest",11,"1.271","3.281","noerror","",NA
"infantll-madison","mb2_020",2,"IDS","IDS4Retest",12,"7.271","12.644","noerror","","child is very squirmy - hard to tell if they are looking or not"
"infantll-madison","mb2_020",2,"ADS","ADS6Retest",13,"1.872","4.307","noerror","",NA
"infantll-madison","mb2_020",2,"IDS","IDS6Retest",14,"10.838","15.258","noerror","",NA
"infantll-madison","mb2_020",2,"ADS","ADS8Retest",15,"0.783","2.794","noerror","",NA
"infantll-madison","mb2_020",2,"IDS","IDS8Retest",16,"9.143","13.302","noerror","",NA
"infantll-madison","mb2_021",1,"training","training",-2,"10.353","12.354","noerror","","bows head down at end so I lost the eyes but I could tell she looked away so there weren't any issues"
"infantll-madison","mb2_021",1,"training","training",-1,"16.751","18","noerror","",NA
"infantll-madison","mb2_021",1,"IDS","IDS1",1,"18","18","noerror","",NA
"infantll-madison","mb2_021",1,"ADS","ADS1",2,"3.377","5.383","noerror","",NA
"infantll-madison","mb2_021",1,"IDS","IDS2",3,"13.36","15.367","noerror","",NA
"infantll-madison","mb2_021",1,"ADS","ADS2",4,"7.001","9.012","noerror","","head ducked down"
"infantll-madison","mb2_021",1,"ADS","ADS3",5,"1.298","3.309","noerror","",NA
"infantll-madison","mb2_021",1,"IDS","IDS3",6,"16.968","18","noerror","",NA
"infantll-madison","mb2_021",1,"IDS","IDS4",7,"1.014","3.022","noerror","",NA
"infantll-madison","mb2_021",1,"ADS","ADS4",8,"18","18","noerror","",NA
"infantll-madison","mb2_021",1,"ADS","ADS5",9,"4.686","6.699","noerror","",NA
"infantll-madison","mb2_021",1,"IDS","IDS5",10,"5.072","7.075","noerror","",NA
"infantll-madison","mb2_021",1,"ADS","ADS6",11,"4.733","6.746","noerror","",NA
"infantll-madison","mb2_021",1,"IDS","IDS6",12,"14.016","18","noerror","",NA
"infantll-madison","mb2_021",1,"IDS","IDS7",13,"3.727","5.736","noerror","",NA
"infantll-madison","mb2_021",1,"ADS","ADS7",14,"7.279","9.29","noerror","",NA
"infantll-madison","mb2_021",1,"ADS","ADS8",15,"11.167","14.226","noerror","","goes out of sight but can still tell where looking"
"infantll-madison","mb2_021",1,"IDS","IDS8",16,"4.904","6.908","noerror","",NA
"infantll-madison","mb2_021",2,"training","training",-2,"11.495","15.044","noerror","",NA
"infantll-madison","mb2_021",2,"training","training",-1,"11.694","15.646","noerror","",NA
"infantll-madison","mb2_021",2,"IDS","IDS1Retest",1,"18","18","noerror","",NA
"infantll-madison","mb2_021",2,"ADS","ADS1Retest",2,"7.487","9.493","noerror","",NA
"infantll-madison","mb2_021",2,"IDS","IDS2Retest",3,"16.658","18","noerror","",NA
"infantll-madison","mb2_021",2,"ADS","ADS2Retest",4,"8.282","10.293","noerror","",NA
"infantll-madison","mb2_021",2,"ADS","ADS3Retest",5,"4.361","6.362","noerror","",NA
"infantll-madison","mb2_021",2,"IDS","IDS3Retest",6,"16.799","18","noerror","",NA
"infantll-madison","mb2_021",2,"IDS","IDS4Retest",7,"7.624","9.631","noerror","",NA
"infantll-madison","mb2_021",2,"ADS","ADS4Retest",8,"3.68","5.687","noerror","",NA
"infantll-madison","mb2_021",2,"ADS","ADS5Retest",9,"2.04","4.046","noerror","",NA
"infantll-madison","mb2_021",2,"IDS","IDS5Retest",10,"5.184","7.188","noerror","",NA
"infantll-madison","mb2_021",2,"ADS","ADS6Retest",11,"4.558","6.564","noerror","",NA
"infantll-madison","mb2_021",2,"IDS","IDS6Retest",12,"5.815","7.822","noerror","",NA
"infantll-madison","mb2_021",2,"IDS","IDS7Retest",13,"2.798","5.116","noerror","",NA
"infantll-madison","mb2_021",2,"ADS","ADS7Retest",14,"2.527","4.537","noerror","",NA
"infantll-madison","mb2_021",2,"ADS","ADS8Retest",15,"4.208","6.218","noerror","",NA
"infantll-madison","mb2_021",2,"IDS","IDS8Retest",16,"5.614","7.622","noerror","",NA
"infantll-madison","mb2_022",1,"training","training",-2,"18","18","noerror","",NA
"infantll-madison","mb2_022",1,"training","training",-1,"8.68","10.683","noerror","",NA
"infantll-madison","mb2_022",1,"ADS","ADS1",1,"5.405","7.411","noerror","",NA
"infantll-madison","mb2_022",1,"IDS","IDS1",2,"11.758","15.29","noerror","",NA
"infantll-madison","mb2_022",1,"ADS","ADS2",3,"5.536","7.544","noerror","",NA
"infantll-madison","mb2_022",1,"IDS","IDS2",4,"4.631","6.644","noerror","",NA
"infantll-madison","mb2_022",1,"IDS","IDS3",5,"14.754","18","noerror","",NA
"infantll-madison","mb2_022",1,"ADS","ADS3",6,"3.143","5.153","noerror","",NA
"infantll-madison","mb2_022",1,"ADS","ADS4",7,"14.58","18","noerror","",NA
"infantll-madison","mb2_022",1,"IDS","IDS4",8,"11.623","15.684","noerror","",NA
"infantll-madison","mb2_022",1,"IDS","IDS5",9,"8.159","11.942","noerror","",NA
"infantll-madison","mb2_022",1,"ADS","ADS5",10,"5.993","8.413","noerror","",NA
"infantll-madison","mb2_022",1,"IDS","IDS6",11,"3.974","5.976","noerror","",NA
"infantll-madison","mb2_022",1,"ADS","ADS6",12,"4.143","6.152","noerror","",NA
"infantll-madison","mb2_022",1,"ADS","ADS7",13,"3.895","6.55","noerror","",NA
"infantll-madison","mb2_022",1,"IDS","IDS7",14,"5.847","7.86","noerror","",NA
"infantll-madison","mb2_022",1,"IDS","IDS8",15,"2.12","5.059","noerror","",NA
"infantll-madison","mb2_022",1,"ADS","ADS8",16,"0.966","2.976","noerror","",NA
"infantll-madison","mb2_022",2,"training","training",-2,"17.563","18","noerror","",NA
"infantll-madison","mb2_022",2,"training","training",-1,"18","18","noerror","",NA
"infantll-madison","mb2_022",2,"ADS","ADS1Retest",1,"17.904","18","noerror","",NA
"infantll-madison","mb2_022",2,"IDS","IDS1Retest",2,"8.463","11.435","noerror","",NA
"infantll-madison","mb2_022",2,"ADS","ADS2Retest",3,"11.247","14.989","noerror","",NA
"infantll-madison","mb2_022",2,"IDS","IDS2Retest",4,"4.087","6.096","noerror","",NA
"infantll-madison","mb2_022",2,"IDS","IDS3Retest",5,"6.743","9.144","noerror","",NA
"infantll-madison","mb2_022",2,"ADS","ADS3Retest",6,"7.343","9.716","noerror","",NA
"infantll-madison","mb2_022",2,"ADS","ADS4Retest",7,"17.568","18","noerror","",NA
"infantll-madison","mb2_022",2,"IDS","IDS4Retest",8,"6.631","8.639","noerror","",NA
"infantll-madison","mb2_022",2,"IDS","IDS5Retest",9,"5.472","7.485","noerror","",NA
"infantll-madison","mb2_022",2,"ADS","ADS5Retest",10,"9.968","12.326","noerror","",NA
"infantll-madison","mb2_022",2,"IDS","IDS6Retest",11,"3.904","5.911","noerror","",NA
"infantll-madison","mb2_022",2,"ADS","ADS6Retest",12,"3.544","5.546","noerror","",NA
"infantll-madison","mb2_022",2,"ADS","ADS7Retest",13,"2.517","4.519","noerror","",NA
"infantll-madison","mb2_022",2,"IDS","IDS7Retest",14,"4.927","8.403","noerror","",NA
"infantll-madison","mb2_022",2,"IDS","IDS8Retest",15,"5.032","7.036","noerror","",NA
"infantll-madison","mb2_022",2,"ADS","ADS8Retest",16,"2.205","4.211","noerror","",NA
"infantll-madison","mb2_023",1,"training","training",-2,"18","18","noerror","",NA
"infantll-madison","mb2_023",1,"training","training",-1,"18","18","noerror","",NA
"infantll-madison","mb2_023",1,"IDS","IDS5",1,"18","18","noerror","",NA
"infantll-madison","mb2_023",1,"ADS","ADS5",2,"6.75","8.754","noerror","",NA
"infantll-madison","mb2_023",1,"ADS","ADS7",3,"2.23","4.243","noerror","",NA
"infantll-madison","mb2_023",1,"IDS","IDS7",4,"15.44","18","noerror","",NA
"infantll-madison","mb2_023",1,"ADS","ADS1",5,"3.175","5.944","noerror","","turns up to dad"
"infantll-madison","mb2_023",1,"IDS","IDS1",6,"18","18","noerror","",NA
"infantll-madison","mb2_023",1,"ADS","ADS3",7,"2.673","5.588","noerror","",NA
"infantll-madison","mb2_023",1,"IDS","IDS3",8,"15.489","18","noerror","",NA
"infantll-madison","mb2_023",1,"ADS","ADS2",9,"16.22","18","noerror","",NA
"infantll-madison","mb2_023",1,"IDS","IDS2",10,"16.175","18","noerror","",NA
"infantll-madison","mb2_023",1,"IDS","IDS4",11,"1.743","3.749","noerror","",NA
"infantll-madison","mb2_023",1,"ADS","ADS4",12,"2.312","4.326","noerror","",NA
"infantll-madison","mb2_023",1,"IDS","IDS6",13,"1.991","3.993","noerror","",NA
"infantll-madison","mb2_023",1,"ADS","ADS6",14,"1.701","3.716","noerror","",NA
"infantll-madison","mb2_023",1,"IDS","IDS8",15,"7.589","14.728","noerror","",NA
"infantll-madison","mb2_023",1,"ADS","ADS8",16,"4.334","8.182","noerror","","side stimulus starts a little late"
"infantll-madison","mb2_023",2,"training","training",-2,"17.416","18","noerror","",NA
"infantll-madison","mb2_023",2,"training","training",-1,"12.37","15.598","noerror","",NA
"infantll-madison","mb2_023",2,"IDS","IDS5Retest",1,"6.951","8.963","noerror","",NA
"infantll-madison","mb2_023",2,"ADS","ADS5Retest",2,"3.624","5.634","noerror","",NA
"infantll-madison","mb2_023",2,"ADS","ADS7Retest",3,"4.375","8.121","noerror","",NA
"infantll-madison","mb2_023",2,"IDS","IDS7Retest",4,"1.103","3.11","noerror","",NA
"infantll-madison","mb2_023",2,"ADS","ADS1Retest",5,"7.879","12.561","noerror","","grabs moms scarf"
"infantll-madison","mb2_023",2,"IDS","IDS1Retest",6,"12.16","14.168","noerror","","turns around to mom"
"infantll-madison","mb2_023",2,"ADS","ADS3Retest",7,"2.734","4.741","noerror","","sitting facing the right; unclear if child is looking to side stimulus for part of trial"
"infantll-madison","mb2_023",2,"IDS","IDS3Retest",8,"8.951","10.955","noerror","","mom tries to adjust, but squirmy/standing for part of it; child is attentive whil dfixating side stimulus"
"infantll-madison","mb2_023",2,"ADS","ADS2Retest",9,"3.968","5.979","noerror","","squirmy and facing right"
"infantll-madison","mb2_023",2,"IDS","IDS2Retest",10,"14.927","17.819","noerror","","facing backwards the whole time but eyes are visible and infant is attentive"
"infantll-madison","mb2_023",2,"IDS","IDS4Retest",11,"17.434","18","noerror","","facing to the right side/eating scarf, eyes visible and infant is attentive"
"infantll-madison","mb2_023",2,"ADS","ADS4Retest",12,"3.792","5.798","noerror","","facing backwards, eyes visible and infant is attentive"
"infantll-madison","mb2_023",2,"IDS","IDS6Retest",13,"0.952","2.954","noerror","","weird positioning, infants eyes are visible"
"infantll-madison","mb2_023",2,"ADS","ADS6Retest",14,"14.032","18","noerror","","facing mom, eyes visible and infant is attentive"
"infantll-madison","mb2_023",2,"IDS","IDS8Retest",15,"9.488","14.523","noerror","","facing backward, trial is quite difficult to code"
"infantll-madison","mb2_023",2,"ADS","ADS8Retest",16,"11.504","14.015","noerror","","facing left, infants' eyes are visible and they are attentive, child appears to vocalize intermittently during trial"
"infantll-madison","mb2_024",1,"training","training",-2,"4.536","6.549","error","equipment failure","technical error; flashing light video shows up on central and side monitor simultaneously"
"infantll-madison","mb2_024",1,"training","training",-1,"1.951","3.954","noerror","",NA
"infantll-madison","mb2_024",1,"ADS","ADS5",1,"2.632","4.64","noerror","",NA
"infantll-madison","mb2_024",1,"IDS","IDS5",2,"3.519","6.23","noerror","",NA
"infantll-madison","mb2_024",1,"IDS","IDS7",3,"10.367","12.37","noerror","",NA
"infantll-madison","mb2_024",1,"ADS","ADS7",4,"2.704","4.709","noerror","","looked away right when mom touched his arm"
"infantll-madison","mb2_024",1,"IDS","IDS1",5,"1.983","3.985","noerror","",NA
"infantll-madison","mb2_024",1,"ADS","ADS1",6,"0.273","2.283","noerror","",NA
"infantll-madison","mb2_024",1,"IDS","IDS3",7,"12.152","14.156","noerror","",NA
"infantll-madison","mb2_024",1,"ADS","ADS3",8,"8.104","12.519","noerror","",NA
"infantll-madison","mb2_024",1,"IDS","IDS2",9,"1.328","3.338","noerror","",NA
"infantll-madison","mb2_024",1,"ADS","ADS2",10,"0.463","2.466","noerror","",NA
"infantll-madison","mb2_024",1,"ADS","ADS4",11,"15.244","18","noerror","",NA
"infantll-madison","mb2_024",1,"IDS","IDS4",12,"3.256","5.257","noerror","",NA
"infantll-madison","mb2_024",1,"ADS","ADS6",13,"1.03","3.039","noerror","",NA
"infantll-madison","mb2_024",1,"IDS","IDS6",14,"NC","NC","error","experiment ended early","experimenter ended study due to fussiness"
"infantll-madison","mb2_024",1,"ADS","ADS8",15,"NC","NC","error","experiment ended early","experimenter ended study due to fussiness"
"infantll-madison","mb2_024",1,"IDS","IDS8",16,"NC","NC","error","experiment ended early","experimenter ended study due to fussiness"
"infantll-madison","mb2_024",2,"training","training",-2,"7.2","11.612","noerror","",NA
"infantll-madison","mb2_024",2,"training","training",-1,"7.839","9.849","noerror","",NA
"infantll-madison","mb2_024",2,"ADS","ADS5Retest",1,"13.12","15.129","noerror","",NA
"infantll-madison","mb2_024",2,"IDS","IDS5Retest",2,"1.129","3.133","noerror","",NA
"infantll-madison","mb2_024",2,"IDS","IDS7Retest",3,"4.742","7.731","noerror","",NA
"infantll-madison","mb2_024",2,"ADS","ADS7Retest",4,"1.495","3.502","noerror","",NA
"infantll-madison","mb2_024",2,"IDS","IDS1Retest",5,"1.527","3.538","noerror","",NA
"infantll-madison","mb2_024",2,"ADS","ADS1Retest",6,"5.663","9.644","noerror","",NA
"infantll-madison","mb2_024",2,"IDS","IDS3Retest",7,"1.775","3.786","noerror","",NA
"infantll-madison","mb2_024",2,"ADS","ADS3Retest",8,"8.271","10.283","noerror","",NA
"infantll-madison","mb2_024",2,"IDS","IDS2Retest",9,"1.463","3.47","noerror","",NA
"infantll-madison","mb2_024",2,"ADS","ADS2Retest",10,"8.319","10.73","noerror","",NA
"infantll-madison","mb2_024",2,"ADS","ADS4Retest",11,"1.504","3.509","noerror","",NA
"infantll-madison","mb2_024",2,"IDS","IDS4Retest",12,"1.311","3.324","noerror","",NA
"infantll-madison","mb2_024",2,"ADS","ADS6Retest",13,"2.896","4.904","noerror","",NA
"infantll-madison","mb2_024",2,"IDS","IDS6Retest",14,"1.687","3.693","noerror","",NA
"infantll-madison","mb2_024",2,"ADS","ADS8Retest",15,"1.121","3.127","noerror","",NA
"infantll-madison","mb2_024",2,"IDS","IDS8Retest",16,"1.046","3.052","error","too fussy","very squirmy, doesn't really fixate to side stimulus"
"infantll-madison","mb2_025",1,"training","training",-2,"16.88","18","noerror","","has hood up"
"infantll-madison","mb2_025",1,"training","training",-1,"3.279","5.286","noerror","","has hood up"
"infantll-madison","mb2_025",1,"IDS","IDS1",1,"11.24","14.354","noerror","","has hood up"
"infantll-madison","mb2_025",1,"ADS","ADS1",2,"6.687","9.908","noerror","",NA
"infantll-madison","mb2_025",1,"IDS","IDS2",3,"7.151","10.001","noerror","",NA
"infantll-madison","mb2_025",1,"ADS","ADS2",4,"9.592","14.661","noerror","",NA
"infantll-madison","mb2_025",1,"ADS","ADS3",5,"3.349","6.377","noerror","",NA
"infantll-madison","mb2_025",1,"IDS","IDS3",6,"7.816","9.824","noerror","",NA
"infantll-madison","mb2_025",1,"IDS","IDS4",7,"6.47","12.016","noerror","",NA
"infantll-madison","mb2_025",1,"ADS","ADS4",8,"3.768","7.669","noerror","",NA
"infantll-madison","mb2_025",1,"ADS","ADS5",9,"1.183","3.19","noerror","",NA
"infantll-madison","mb2_025",1,"IDS","IDS5",10,"14.36","16.369","noerror","",NA
"infantll-madison","mb2_025",1,"ADS","ADS6",11,"6.473","8.477","noerror","",NA
"infantll-madison","mb2_025",1,"IDS","IDS6",12,"7.936","10.994","noerror","",NA
"infantll-madison","mb2_025",1,"IDS","IDS7",13,"0.952","2.958","noerror","",NA
"infantll-madison","mb2_025",1,"ADS","ADS7",14,"7.68","10.836","noerror","",NA
"infantll-madison","mb2_025",1,"ADS","ADS8",15,"1.184","3.188","noerror","",NA
"infantll-madison","mb2_025",1,"IDS","IDS8",16,"5.999","9.177","noerror","",NA
"infantll-madison","mb2_025",2,"training","training",-2,"9.239","13.677","noerror","",NA
"infantll-madison","mb2_025",2,"training","training",-1,"6.029","10.97","noerror","",NA
"infantll-madison","mb2_025",2,"IDS","IDS1Retest",1,"10.936","16.878","noerror","",NA
"infantll-madison","mb2_025",2,"ADS","ADS1Retest",2,"3.247","6.388","noerror","",NA
"infantll-madison","mb2_025",2,"IDS","IDS2Retest",3,"3.112","6.276","noerror","",NA
"infantll-madison","mb2_025",2,"ADS","ADS2Retest",4,"7.111","11.317","noerror","",NA
"infantll-madison","mb2_025",2,"ADS","ADS3Retest",5,"2.816","6.18","noerror","",NA
"infantll-madison","mb2_025",2,"IDS","IDS3Retest",6,"4.995","11.084","noerror","",NA
"infantll-madison","mb2_025",2,"IDS","IDS4Retest",7,"5.561","8.677","noerror","","gets pretty distracted/bored for remainder of experiment starting here"
"infantll-madison","mb2_025",2,"ADS","ADS4Retest",8,"2.688","4.699","noerror","",NA
"infantll-madison","mb2_025",2,"ADS","ADS5Retest",9,"1.322","3.944","noerror","",NA
"infantll-madison","mb2_025",2,"IDS","IDS5Retest",10,"2.208","4.216","noerror","",NA
"infantll-madison","mb2_025",2,"ADS","ADS6Retest",11,"1.114","3.116","noerror","",NA
"infantll-madison","mb2_025",2,"IDS","IDS6Retest",12,"4.815","6.817","noerror","",NA
"infantll-madison","mb2_025",2,"IDS","IDS7Retest",13,"2.455","5.682","noerror","",NA
"infantll-madison","mb2_025",2,"ADS","ADS7Retest",14,"6.111","8.122","noerror","",NA
"infantll-madison","mb2_025",2,"ADS","ADS8Retest",15,"0.824","2.827","noerror","",NA
"infantll-madison","mb2_025",2,"IDS","IDS8Retest",16,"0.727","2.737","noerror","",NA
"infantll-madison","mb2_026",1,"training","training",-2,"7.904","11.827","noerror","",NA
"infantll-madison","mb2_026",1,"training","training",-1,"5.915","9.475","noerror","",NA
